name	intensity-avg	volume
Left-wm-bankssts	101.329	2233.8
Left-wm-caudalanteriorcingulate	97.9696	2405.5
Left-wm-caudalmiddlefrontal	98.9239	6122.5
Left-wm-cuneus	95.1142	2219.7
Left-wm-entorhinal	91.3644	831.8
Left-wm-fusiform	95.3252	7380.9
Left-wm-inferiorparietal	101.2724	9245.2
Left-wm-inferiortemporal	96.919	5467.5
Left-wm-isthmuscingulate	99.2492	2853.3
Left-wm-lateraloccipital	97.1706	12250.2
Left-wm-lateralorbitofrontal	96.9008	6806.3
Left-wm-lingual	91.6232	4147.4
Left-wm-medialorbitofrontal	98.4506	3291.0
Left-wm-middletemporal	98.5611	5373.2
Left-wm-parahippocampal	91.5479	1553.0
Left-wm-paracentral	97.6874	3278.8
Left-wm-parsopercularis	99.9001	3360.1
Left-wm-parsorbitalis	99.0862	1328.9
Left-wm-parstriangularis	100.5881	3130.1
Left-wm-pericalcarine	92.09	2563.6
Left-wm-postcentral	98.5557	7009.7
Left-wm-posteriorcingulate	98.9295	4153.9
Left-wm-precentral	98.0363	12148.1
Left-wm-precuneus	98.4454	9000.3
Left-wm-rostralanteriorcingulate	96.3944	2388.2
Left-wm-rostralmiddlefrontal	99.2853	12671.2
Left-wm-superiorfrontal	98.7594	15982.7
Left-wm-superiorparietal	99.2748	12902.4
Left-wm-superiortemporal	98.7717	8757.8
Left-wm-supramarginal	101.9969	8184.9
Left-wm-frontalpole	99.7883	337.3
Left-wm-temporalpole	90.3038	556.3
Left-wm-transversetemporal	95.4642	740.1
Left-wm-insula	93.2866	10036.4
Right-wm-bankssts	99.8241	2352.6
Right-wm-caudalanteriorcingulate	98.2113	2225.6
Right-wm-caudalmiddlefrontal	100.14200000000001	5664.2
Right-wm-cuneus	95.5623	2519.3
Right-wm-entorhinal	89.0715	848.4
Right-wm-fusiform	93.9224	7206.4
Right-wm-inferiorparietal	99.76299999999999	8971.6
Right-wm-inferiortemporal	96.5634	5589.7
Right-wm-isthmuscingulate	98.9597	2646.3
Right-wm-lateraloccipital	95.9935	10363.1
Right-wm-lateralorbitofrontal	96.8759	6623.5
Right-wm-lingual	91.6692	4288.6
Right-wm-medialorbitofrontal	97.0288	3608.1
Right-wm-middletemporal	98.3405	5488.3
Right-wm-parahippocampal	92.5181	1772.6
Right-wm-paracentral	97.2686	4361.7
Right-wm-parsopercularis	101.1049	2977.8
Right-wm-parsorbitalis	99.6222	1455.5
Right-wm-parstriangularis	103.9997	3198.4
Right-wm-pericalcarine	92.06	2496.1
Right-wm-postcentral	99.5879	6611.2
Right-wm-posteriorcingulate	99.1214	3356.2
Right-wm-precentral	99.9592	13224.4
Right-wm-precuneus	98.1731	10352.5
Right-wm-rostralanteriorcingulate	97.7124	2115.2
Right-wm-rostralmiddlefrontal	100.4999	11992.1
Right-wm-superiorfrontal	98.0153	16777.3
Right-wm-superiorparietal	98.5306	12745.2
Right-wm-superiortemporal	99.8983	7374.1
Right-wm-supramarginal	101.8431	8887.5
Right-wm-frontalpole	95.0529	323.5
Right-wm-temporalpole	93.5234	643.9
Right-wm-transversetemporal	95.49700000000001	514.4
Right-wm-insula	94.1456	10443.3
Left-UnsegmentedWhiteMatter	96.8052	25337.7
Right-UnsegmentedWhiteMatter	97.2033	23990.0
