name	volume	thickness	area	meancurv
Left-bankssts	2591.0	2.608	1067.0	0.11
Left-caudalanteriorcingulate	2152.0	2.865	671.0	0.133
Left-caudalmiddlefrontal	5480.0	2.779	1828.0	0.113
Left-cuneus	2051.0	1.818	1018.0	0.13699999999999998
Left-entorhinal	1674.0	3.412	385.0	0.127
Left-fusiform	9381.0	2.7739999999999996	2943.0	0.133
Left-inferiorparietal	12853.0	2.322	5067.0	0.132
Left-inferiortemporal	9728.0	2.877	2839.0	0.125
Left-isthmuscingulate	1959.0	2.435	758.0	0.121
Left-lateraloccipital	9554.0	1.9480000000000002	4550.0	0.133
Left-lateralorbitofrontal	7475.0	2.885	2440.0	0.132
Left-lingual	4591.0	1.912	2293.0	0.14
Left-medialorbitofrontal	5057.0	2.489	1771.0	0.138
Left-middletemporal	10173.0	2.795	2980.0	0.127
Left-parahippocampal	1700.0	2.5	585.0	0.079
Left-paracentral	3711.0	2.622	1299.0	0.11599999999999999
Left-parsopercularis	4858.0	2.842	1506.0	0.11800000000000001
Left-parsorbitalis	2403.0	2.8989999999999996	628.0	0.127
Left-parstriangularis	3923.0	2.762	1257.0	0.11699999999999999
Left-pericalcarine	1286.0	1.5430000000000001	933.0	0.122
Left-postcentral	7303.0	2.103	3144.0	0.107
Left-posteriorcingulate	3208.0	2.6289999999999996	1124.0	0.14300000000000002
Left-precentral	11591.0	2.693	3886.0	0.099
Left-precuneus	8019.0	2.487	3009.0	0.135
Left-rostralanteriorcingulate	2634.0	3.115	732.0	0.11800000000000001
Left-rostralmiddlefrontal	13604.0	2.565	4630.0	0.136
Left-superiorfrontal	20851.0	2.975	6162.0	0.128
Left-superiorparietal	12295.0	2.133	5384.0	0.128
Left-superiortemporal	12759.0	2.8489999999999998	3827.0	0.11599999999999999
Left-supramarginal	9644.0	2.5380000000000003	3455.0	0.11900000000000001
Left-frontalpole	1089.0	2.9419999999999997	236.0	0.174
Left-temporalpole	2541.0	3.6910000000000003	454.0	0.161
Left-transversetemporal	1256.0	2.697	434.0	0.14
Left-insula	6458.0	3.142	1976.0	0.10400000000000001
BrainSegVolNotVent	1012065.0	1012065.0	75266.0	1012065.0
eTIV	1439273.039826	1439273.039826	1012065.0	1439273.039826
