name	volume	thickness	area	meancurv
Left-G&S_frontomargin	2824.0	2.441	1017.0	0.14300000000000002
Left-G&S_occipital_inf	3567.0	2.452	1183.0	0.129
Left-G&S_paracentral	3025.0	2.509	968.0	0.087
Left-G&S_subcentral	3718.0	2.555	1299.0	0.12
Left-G&S_transv_frontopol	1672.0	2.4530000000000003	526.0	0.158
Left-G&S_cingul-Ant	4352.0	2.733	1531.0	0.12300000000000001
Left-G&S_cingul-Mid-Ant	2294.0	2.895	908.0	0.105
Left-G&S_cingul-Mid-Post	2316.0	2.603	858.0	0.111
Left-G_cingul-Post-dorsal	1681.0	3.3110000000000004	414.0	0.153
Left-G_cingul-Post-ventral	570.0	2.2640000000000002	214.0	0.11199999999999999
Left-G_cuneus	3304.0	1.824	1583.0	0.124
Left-G_front_inf-Opercular	3951.0	2.8819999999999997	1067.0	0.133
Left-G_front_inf-Orbital	1078.0	2.969	263.0	0.14300000000000002
Left-G_front_inf-Triangul	2638.0	2.859	724.0	0.127
Left-G_front_middle	10281.0	2.7560000000000002	2887.0	0.122
Left-G_front_sup	22058.0	2.904	6210.0	0.125
Left-G_Ins_lg&S_cent_ins	1336.0	3.222	390.0	0.085
Left-G_insular_short	2343.0	3.614	455.0	0.11599999999999999
Left-G_occipital_middle	5090.0	2.451	1613.0	0.138
Left-G_occipital_sup	2643.0	2.138	1016.0	0.122
Left-G_oc-temp_lat-fusifor	5092.0	2.9189999999999996	1345.0	0.132
Left-G_oc-temp_med-Lingual	3776.0	1.864	1795.0	0.13
Left-G_oc-temp_med-Parahip	4202.0	3.2289999999999996	1033.0	0.102
Left-G_orbital	5285.0	2.6430000000000002	1582.0	0.13
Left-G_pariet_inf-Angular	6636.0	2.8289999999999997	1752.0	0.12300000000000001
Left-G_pariet_inf-Supramar	6931.0	2.853	1949.0	0.125
Left-G_parietal_sup	6405.0	2.365	2116.0	0.122
Left-G_postcentral	3345.0	2.1109999999999998	1306.0	0.091
Left-G_precentral	7491.0	3.0239999999999996	1971.0	0.09
Left-G_precuneus	6517.0	2.6210000000000004	1963.0	0.129
Left-G_rectus	1828.0	2.483	517.0	0.13699999999999998
Left-G_subcallosal	978.0	1.936	477.0	0.10400000000000001
Left-G_temp_sup-G_T_transv	1307.0	2.529	385.0	0.11800000000000001
Left-G_temp_sup-Lateral	7309.0	3.2239999999999998	1672.0	0.13
Left-G_temp_sup-Plan_polar	2139.0	3.667	478.0	0.107
Left-G_temp_sup-Plan_tempo	2524.0	2.7910000000000004	792.0	0.079
Left-G_temporal_inf	8234.0	3.076	1959.0	0.132
Left-G_temporal_middle	8955.0	3.11	2099.0	0.133
Left-Lat_Fis-ant-Horizont	271.0	2.171	145.0	0.10800000000000001
Left-Lat_Fis-ant-Vertical	267.0	2.374	152.0	0.131
Left-Lat_Fis-post	1446.0	2.574	730.0	0.109
Left-Pole_occipital	3319.0	1.99	1487.0	0.12300000000000001
Left-Pole_temporal	5478.0	3.318	1199.0	0.141
Left-S_calcarine	2961.0	1.766	1870.0	0.114
Left-S_central	3040.0	1.7169999999999999	1953.0	0.094
Left-S_cingul-Marginalis	1646.0	2.2319999999999998	803.0	0.1
Left-S_circular_insula_ant	796.0	3.1010000000000004	343.0	0.113
Left-S_circular_insula_inf	2414.0	2.872	1036.0	0.092
Left-S_circular_insula_sup	2507.0	2.657	1162.0	0.09699999999999999
Left-S_collat_transv_ant	1786.0	2.725	806.0	0.095
Left-S_collat_transv_post	586.0	2.001	346.0	0.142
Left-S_front_inf	3794.0	2.381	1683.0	0.10400000000000001
Left-S_front_middle	2090.0	2.105	1027.0	0.11800000000000001
Left-S_front_sup	4557.0	2.575	1882.0	0.095
Left-S_interm_prim-Jensen	735.0	2.103	400.0	0.105
Left-S_intrapariet&P_trans	4772.0	2.094	2596.0	0.1
Left-S_oc_middle&Lunatus	1261.0	1.7719999999999998	815.0	0.11599999999999999
Left-S_oc_sup&transversal	1717.0	2.104	891.0	0.105
Left-S_occipital_ant	980.0	2.577	441.0	0.106
Left-S_oc-temp_lat	1611.0	2.88	701.0	0.124
Left-S_oc-temp_med&Lingual	3198.0	2.379	1510.0	0.10400000000000001
Left-S_orbital_lateral	422.0	2.31	218.0	0.121
Left-S_orbital_med-olfact	905.0	2.199	487.0	0.12300000000000001
Left-S_orbital-H_Shaped	2367.0	2.452	984.0	0.128
Left-S_parieto_occipital	3826.0	2.238	1825.0	0.114
Left-S_pericallosal	763.0	1.6480000000000001	573.0	0.11599999999999999
Left-S_postcentral	4448.0	2.167	2278.0	0.105
Left-S_precentral-inf-part	2650.0	2.628	1157.0	0.091
Left-S_precentral-sup-part	2396.0	2.515	1036.0	0.10800000000000001
Left-S_suborbital	888.0	2.11	501.0	0.126
Left-S_subparietal	1734.0	2.523	769.0	0.11900000000000001
Left-S_temporal_inf	3035.0	2.58	1282.0	0.09699999999999999
Left-S_temporal_sup	10886.0	2.68	4295.0	0.095
Left-S_temporal_transverse	568.0	2.122	331.0	0.12
BrainSegVolNotVent	1262823.0	1262823.0	90029.6	1262823.0
eTIV	1771983.442927	1771983.442927	1262823.0	1771983.442927
