name	volume	thickness	area	meancurv
Left-bankssts	2564.0	2.79	993.0	0.105
Left-caudalanteriorcingulate	1402.0	2.875	510.0	0.125
Left-caudalmiddlefrontal	7864.0	2.904	2473.0	0.11
Left-cuneus	2957.0	2.03	1374.0	0.149
Left-entorhinal	1980.0	3.775	335.0	0.107
Left-fusiform	8729.0	2.86	2690.0	0.134
Left-inferiorparietal	11586.0	2.55	4183.0	0.113
Left-inferiortemporal	11572.0	2.975	3210.0	0.13699999999999998
Left-isthmuscingulate	2939.0	2.682	1001.0	0.129
Left-lateraloccipital	9938.0	2.0	4828.0	0.136
Left-lateralorbitofrontal	9487.0	2.971	2852.0	0.139
Left-lingual	6394.0	2.062	2789.0	0.139
Left-medialorbitofrontal	4861.0	2.456	1650.0	0.141
Left-middletemporal	10206.0	3.0180000000000002	2752.0	0.125
Left-parahippocampal	1866.0	2.591	611.0	0.08199999999999999
Left-paracentral	4358.0	2.765	1441.0	0.099
Left-parsopercularis	4965.0	2.7460000000000004	1613.0	0.11900000000000001
Left-parsorbitalis	2781.0	2.978	725.0	0.134
Left-parstriangularis	3702.0	2.548	1260.0	0.11900000000000001
Left-pericalcarine	1605.0	1.4780000000000002	1187.0	0.134
Left-postcentral	10506.0	2.191	4310.0	0.111
Left-posteriorcingulate	3530.0	2.9610000000000003	1102.0	0.135
Left-precentral	16560.0	2.765	5389.0	0.107
Left-precuneus	10170.0	2.676	3476.0	0.129
Left-rostralanteriorcingulate	2816.0	2.9360000000000004	841.0	0.128
Left-rostralmiddlefrontal	15239.0	2.5180000000000002	5225.0	0.135
Left-superiorfrontal	25683.0	2.966	7659.0	0.122
Left-superiorparietal	14055.0	2.377	5434.0	0.11699999999999999
Left-superiortemporal	14637.0	2.928	4488.0	0.109
Left-supramarginal	12864.0	2.742	4359.0	0.122
Left-frontalpole	594.0	2.219	214.0	0.16
Left-temporalpole	2917.0	4.118	479.0	0.151
Left-transversetemporal	1195.0	2.286	459.0	0.11800000000000001
Left-insula	8471.0	3.24	2579.0	0.105
BrainSegVolNotVent	1124904.0	1124904.0	84450.7	1124904.0
eTIV	1667972.199382	1667972.199382	1124904.0	1667972.199382
