name	intensity-avg	volume
Left-wm-bankssts	102.1068	4326.9
Left-wm-caudalanteriorcingulate	96.5621	2681.3
Left-wm-caudalmiddlefrontal	98.7757	6620.4
Left-wm-cuneus	96.9598	2188.9
Left-wm-entorhinal	91.007	1188.0
Left-wm-fusiform	94.8712	7713.7
Left-wm-inferiorparietal	102.6298	11456.9
Left-wm-inferiortemporal	98.6264	8080.6
Left-wm-isthmuscingulate	97.111	4540.9
Left-wm-lateraloccipital	98.803	10566.2
Left-wm-lateralorbitofrontal	96.4122	7574.1
Left-wm-lingual	92.3398	6712.9
Left-wm-medialorbitofrontal	98.0515	4112.8
Left-wm-middletemporal	100.4455	6137.2
Left-wm-parahippocampal	90.4603	2015.6
Left-wm-paracentral	97.2743	4318.7
Left-wm-parsopercularis	100.8537	4227.1
Left-wm-parsorbitalis	103.9628	1133.9
Left-wm-parstriangularis	103.2554	4705.0
Left-wm-pericalcarine	92.7574	2945.3
Left-wm-postcentral	98.5496	7446.7
Left-wm-posteriorcingulate	97.0168	5166.8
Left-wm-precentral	99.1706	14250.4
Left-wm-precuneus	97.484	9398.8
Left-wm-rostralanteriorcingulate	94.9642	2574.2
Left-wm-rostralmiddlefrontal	101.1059	11700.5
Left-wm-superiorfrontal	98.3695	18463.4
Left-wm-superiorparietal	100.5121	12541.8
Left-wm-superiortemporal	99.54299999999999	8541.8
Left-wm-supramarginal	103.1714	10923.0
Left-wm-frontalpole	99.4009	244.9
Left-wm-temporalpole	89.5596	778.6
Left-wm-transversetemporal	94.2454	692.0
Left-wm-insula	91.5196	12253.2
Right-wm-bankssts	99.5044	2619.8
Right-wm-caudalanteriorcingulate	95.6944	2420.9
Right-wm-caudalmiddlefrontal	99.48899999999999	5806.5
Right-wm-cuneus	96.0658	3035.1
Right-wm-entorhinal	89.3874	1487.2
Right-wm-fusiform	92.6207	7107.0
Right-wm-inferiorparietal	101.6481	11522.9
Right-wm-inferiortemporal	96.9404	8119.4
Right-wm-isthmuscingulate	97.1351	3298.8
Right-wm-lateraloccipital	101.1886	10626.1
Right-wm-lateralorbitofrontal	94.7976	8546.3
Right-wm-lingual	92.2031	5874.0
Right-wm-medialorbitofrontal	96.4703	3561.3
Right-wm-middletemporal	100.0175	8070.3
Right-wm-parahippocampal	90.5368	1870.9
Right-wm-paracentral	97.67299999999999	4479.2
Right-wm-parsopercularis	100.7799	3294.7
Right-wm-parsorbitalis	102.3839	1465.6
Right-wm-parstriangularis	103.7429	3647.8
Right-wm-pericalcarine	93.4542	3428.4
Right-wm-postcentral	99.791	8387.3
Right-wm-posteriorcingulate	96.5433	4265.3
Right-wm-precentral	99.5943	15457.1
Right-wm-precuneus	96.3793	11014.2
Right-wm-rostralanteriorcingulate	97.2285	2036.5
Right-wm-rostralmiddlefrontal	100.5813	14872.6
Right-wm-superiorfrontal	98.1154	17765.5
Right-wm-superiorparietal	100.7562	12274.1
Right-wm-superiortemporal	98.8949	7132.7
Right-wm-supramarginal	102.5581	10633.0
Right-wm-frontalpole	99.9658	404.9
Right-wm-temporalpole	91.251	813.4
Right-wm-transversetemporal	94.4201	531.8
Right-wm-insula	91.6831	9988.8
Left-UnsegmentedWhiteMatter	95.5134	32160.7
Right-UnsegmentedWhiteMatter	95.6193	35191.7
