name	volume	thickness	area	meancurv
Left-G&S_frontomargin	2863.0	2.48	1044.0	0.13
Left-G&S_occipital_inf	4269.0	2.316	1649.0	0.136
Left-G&S_paracentral	3336.0	2.079	1424.0	0.107
Left-G&S_subcentral	4860.0	2.79	1576.0	0.146
Left-G&S_transv_frontopol	2302.0	2.715	608.0	0.156
Left-G&S_cingul-Ant	7217.0	2.9589999999999996	2347.0	0.11199999999999999
Left-G&S_cingul-Mid-Ant	3966.0	3.141	1218.0	0.107
Left-G&S_cingul-Mid-Post	3193.0	2.588	1181.0	0.12300000000000001
Left-G_cingul-Post-dorsal	2118.0	3.193	513.0	0.153
Left-G_cingul-Post-ventral	980.0	2.714	321.0	0.15
Left-G_cuneus	3345.0	1.806	1765.0	0.158
Left-G_front_inf-Opercular	5096.0	2.903	1403.0	0.121
Left-G_front_inf-Orbital	2062.0	3.3539999999999996	450.0	0.156
Left-G_front_inf-Triangul	3324.0	2.807	944.0	0.147
Left-G_front_middle	16457.0	2.7910000000000004	4421.0	0.147
Left-G_front_sup	27395.0	2.95	7513.0	0.132
Left-G_Ins_lg&S_cent_ins	1979.0	3.2880000000000003	615.0	0.139
Left-G_insular_short	3713.0	3.6889999999999996	742.0	0.141
Left-G_occipital_middle	6354.0	2.516	2050.0	0.128
Left-G_occipital_sup	2902.0	1.889	1425.0	0.138
Left-G_oc-temp_lat-fusifor	4919.0	2.708	1444.0	0.138
Left-G_oc-temp_med-Lingual	4002.0	1.892	1965.0	0.154
Left-G_oc-temp_med-Parahip	5305.0	3.3369999999999997	1255.0	0.11
Left-G_orbital	7993.0	2.8139999999999996	2151.0	0.147
Left-G_pariet_inf-Angular	8498.0	2.568	2709.0	0.13
Left-G_pariet_inf-Supramar	9668.0	2.801	2942.0	0.134
Left-G_parietal_sup	7093.0	2.303	2575.0	0.109
Left-G_postcentral	4415.0	2.1430000000000002	1724.0	0.12
Left-G_precentral	5848.0	2.7430000000000003	1732.0	0.095
Left-G_precuneus	6581.0	2.5540000000000003	2103.0	0.139
Left-G_rectus	2843.0	2.583	775.0	0.133
Left-G_subcallosal	1787.0	2.5269999999999997	657.0	0.109
Left-G_temp_sup-G_T_transv	1915.0	2.736	536.0	0.12
Left-G_temp_sup-Lateral	7228.0	3.0789999999999997	1827.0	0.13699999999999998
Left-G_temp_sup-Plan_polar	3113.0	3.783	647.0	0.129
Left-G_temp_sup-Plan_tempo	2587.0	2.9210000000000003	763.0	0.098
Left-G_temporal_inf	7901.0	3.1460000000000004	1903.0	0.152
Left-G_temporal_middle	6103.0	2.9739999999999998	1646.0	0.149
Left-Lat_Fis-ant-Horizont	785.0	2.63	294.0	0.11800000000000001
Left-Lat_Fis-ant-Vertical	692.0	2.5810000000000004	326.0	0.10400000000000001
Left-Lat_Fis-post	1712.0	2.5989999999999998	847.0	0.114
Left-Pole_occipital	3245.0	1.736	1738.0	0.139
Left-Pole_temporal	6998.0	3.3539999999999996	1462.0	0.14800000000000002
Left-S_calcarine	3810.0	1.9909999999999999	2148.0	0.141
Left-S_central	3247.0	1.595	2300.0	0.11800000000000001
Left-S_cingul-Marginalis	1559.0	2.103	766.0	0.10800000000000001
Left-S_circular_insula_ant	1251.0	2.926	525.0	0.11699999999999999
Left-S_circular_insula_inf	3491.0	3.134	1325.0	0.091
Left-S_circular_insula_sup	3638.0	2.915	1526.0	0.099
Left-S_collat_transv_ant	2515.0	2.642	1055.0	0.1
Left-S_collat_transv_post	668.0	2.305	337.0	0.16399999999999998
Left-S_front_inf	5686.0	2.426	2480.0	0.11900000000000001
Left-S_front_middle	2264.0	2.185	1133.0	0.122
Left-S_front_sup	6363.0	2.58	2463.0	0.111
Left-S_interm_prim-Jensen	732.0	2.438	408.0	0.171
Left-S_intrapariet&P_trans	5444.0	2.242	2736.0	0.11
Left-S_oc_middle&Lunatus	2156.0	2.385	1075.0	0.131
Left-S_oc_sup&transversal	2148.0	2.0140000000000002	1178.0	0.125
Left-S_occipital_ant	1247.0	2.3819999999999997	580.0	0.127
Left-S_oc-temp_lat	1672.0	2.536	720.0	0.125
Left-S_oc-temp_med&Lingual	3389.0	2.406	1572.0	0.109
Left-S_orbital_lateral	653.0	2.237	362.0	0.151
Left-S_orbital_med-olfact	1156.0	2.4019999999999997	594.0	0.11599999999999999
Left-S_orbital-H_Shaped	3834.0	2.697	1351.0	0.134
Left-S_parieto_occipital	3804.0	2.488	1704.0	0.131
Left-S_pericallosal	1733.0	1.96	1022.0	0.11900000000000001
Left-S_postcentral	4794.0	2.168	2455.0	0.125
Left-S_precentral-inf-part	3738.0	2.536	1438.0	0.095
Left-S_precentral-sup-part	2440.0	2.41	1139.0	0.10400000000000001
Left-S_suborbital	1144.0	2.517	547.0	0.122
Left-S_subparietal	1994.0	2.319	920.0	0.127
Left-S_temporal_inf	2088.0	2.734	911.0	0.121
Left-S_temporal_sup	12948.0	2.5140000000000002	5342.0	0.11900000000000001
Left-S_temporal_transverse	937.0	2.3480000000000003	492.0	0.091
BrainSegVolNotVent	1434031.0	1434031.0	109833.0	1434031.0
eTIV	1975968.36163	1975968.36163	1434031.0	1975968.36163
