name	volume	thickness	area	meancurv
Left-G&S_frontomargin	2123.0	2.367	737.0	0.154
Left-G&S_occipital_inf	2562.0	2.156	1105.0	0.146
Left-G&S_paracentral	2747.0	2.5140000000000002	917.0	0.11
Left-G&S_subcentral	2596.0	2.695	813.0	0.13699999999999998
Left-G&S_transv_frontopol	1897.0	2.758	516.0	0.17
Left-G&S_cingul-Ant	4224.0	2.752	1354.0	0.126
Left-G&S_cingul-Mid-Ant	2610.0	2.865	866.0	0.11699999999999999
Left-G&S_cingul-Mid-Post	2779.0	2.819	912.0	0.134
Left-G_cingul-Post-dorsal	1332.0	3.042	339.0	0.157
Left-G_cingul-Post-ventral	423.0	2.62	144.0	0.152
Left-G_cuneus	2226.0	1.7830000000000001	1092.0	0.13699999999999998
Left-G_front_inf-Opercular	3761.0	2.864	992.0	0.132
Left-G_front_inf-Orbital	1118.0	2.965	267.0	0.145
Left-G_front_inf-Triangul	2471.0	2.633	718.0	0.14400000000000002
Left-G_front_middle	10450.0	2.7489999999999997	2968.0	0.153
Left-G_front_sup	17877.0	3.009	4696.0	0.138
Left-G_Ins_lg&S_cent_ins	1542.0	3.0410000000000004	492.0	0.151
Left-G_insular_short	2473.0	3.7560000000000002	435.0	0.124
Left-G_occipital_middle	4057.0	2.472	1306.0	0.14300000000000002
Left-G_occipital_sup	1980.0	2.279	754.0	0.141
Left-G_oc-temp_lat-fusifor	3676.0	2.9819999999999998	984.0	0.13
Left-G_oc-temp_med-Lingual	3700.0	1.8630000000000002	1792.0	0.15
Left-G_oc-temp_med-Parahip	2798.0	3.0439999999999996	701.0	0.081
Left-G_orbital	6096.0	2.8169999999999997	1587.0	0.147
Left-G_pariet_inf-Angular	6180.0	2.917	1625.0	0.14400000000000002
Left-G_pariet_inf-Supramar	5552.0	2.988	1438.0	0.132
Left-G_parietal_sup	5323.0	2.452	1694.0	0.129
Left-G_postcentral	4050.0	2.345	1410.0	0.135
Left-G_precentral	5400.0	3.048	1309.0	0.111
Left-G_precuneus	5658.0	2.73	1674.0	0.141
Left-G_rectus	2251.0	2.653	583.0	0.141
Left-G_subcallosal	849.0	2.523	352.0	0.094
Left-G_temp_sup-G_T_transv	811.0	2.887	259.0	0.147
Left-G_temp_sup-Lateral	5543.0	3.391	1127.0	0.122
Left-G_temp_sup-Plan_polar	1931.0	3.4610000000000003	496.0	0.079
Left-G_temp_sup-Plan_tempo	1559.0	2.83	477.0	0.079
Left-G_temporal_inf	6180.0	2.79	1641.0	0.12300000000000001
Left-G_temporal_middle	7119.0	3.138	1645.0	0.133
Left-Lat_Fis-ant-Horizont	414.0	2.438	192.0	0.095
Left-Lat_Fis-ant-Vertical	425.0	2.457	204.0	0.11199999999999999
Left-Lat_Fis-post	1217.0	2.758	559.0	0.107
Left-Pole_occipital	2331.0	1.935	1135.0	0.14
Left-Pole_temporal	5025.0	3.675	992.0	0.133
Left-S_calcarine	1959.0	1.85	1261.0	0.11900000000000001
Left-S_central	3227.0	1.98	1839.0	0.1
Left-S_cingul-Marginalis	1445.0	2.403	683.0	0.105
Left-S_circular_insula_ant	709.0	3.176	258.0	0.083
Left-S_circular_insula_inf	2110.0	2.889	902.0	0.08800000000000001
Left-S_circular_insula_sup	2000.0	2.628	960.0	0.10099999999999999
Left-S_collat_transv_ant	1780.0	3.069	642.0	0.107
Left-S_collat_transv_post	517.0	2.2230000000000003	260.0	0.132
Left-S_front_inf	2976.0	2.344	1318.0	0.124
Left-S_front_middle	1707.0	2.157	858.0	0.12300000000000001
Left-S_front_sup	4312.0	2.465	1841.0	0.102
Left-S_interm_prim-Jensen	307.0	2.322	139.0	0.07400000000000001
Left-S_intrapariet&P_trans	3966.0	2.235	2012.0	0.105
Left-S_oc_middle&Lunatus	922.0	2.095	505.0	0.129
Left-S_oc_sup&transversal	1264.0	2.185	635.0	0.11599999999999999
Left-S_occipital_ant	947.0	2.32	426.0	0.106
Left-S_oc-temp_lat	1822.0	2.865	627.0	0.11599999999999999
Left-S_oc-temp_med&Lingual	2984.0	2.465	1383.0	0.105
Left-S_orbital_lateral	495.0	2.2319999999999998	269.0	0.134
Left-S_orbital_med-olfact	734.0	2.5340000000000003	360.0	0.12
Left-S_orbital-H_Shaped	2801.0	2.674	1068.0	0.135
Left-S_parieto_occipital	2740.0	2.2569999999999997	1376.0	0.124
Left-S_pericallosal	1166.0	1.8159999999999998	804.0	0.12300000000000001
Left-S_postcentral	3490.0	2.29	1694.0	0.105
Left-S_precentral-inf-part	2264.0	2.562	1017.0	0.095
Left-S_precentral-sup-part	1944.0	2.775	843.0	0.10099999999999999
Left-S_suborbital	1095.0	2.318	549.0	0.11900000000000001
Left-S_subparietal	1502.0	2.475	702.0	0.11900000000000001
Left-S_temporal_inf	2739.0	2.471	1357.0	0.107
Left-S_temporal_sup	11226.0	2.762	4316.0	0.107
Left-S_temporal_transverse	563.0	2.812	217.0	0.091
BrainSegVolNotVent	1028693.0	1028693.0	76420.8	1028693.0
eTIV	1257518.752394	1257518.752394	1028693.0	1257518.752394
