name	volume	thickness	area	meancurv
Left-bankssts	3180.0	2.949	1124.0	0.099
Left-caudalanteriorcingulate	2131.0	3.2039999999999997	606.0	0.133
Left-caudalmiddlefrontal	6534.0	2.728	2185.0	0.10800000000000001
Left-cuneus	2601.0	1.874	1360.0	0.12300000000000001
Left-entorhinal	2012.0	3.7039999999999997	403.0	0.11800000000000001
Left-fusiform	11682.0	2.889	3478.0	0.12300000000000001
Left-inferiorparietal	14153.0	2.5610000000000004	5038.0	0.121
Left-inferiortemporal	11440.0	3.049	3186.0	0.121
Left-isthmuscingulate	2198.0	2.4819999999999998	808.0	0.11800000000000001
Left-lateraloccipital	11851.0	2.319	4583.0	0.135
Left-lateralorbitofrontal	7948.0	2.7710000000000004	2592.0	0.13699999999999998
Left-lingual	5230.0	1.983	2634.0	0.13
Left-medialorbitofrontal	4877.0	2.374	1765.0	0.132
Left-middletemporal	10970.0	3.27	2718.0	0.127
Left-parahippocampal	2411.0	2.946	673.0	0.073
Left-paracentral	3865.0	2.531	1411.0	0.095
Left-parsopercularis	3776.0	2.5639999999999996	1348.0	0.11599999999999999
Left-parsorbitalis	2376.0	2.727	674.0	0.13
Left-parstriangularis	3386.0	2.523	1161.0	0.107
Left-pericalcarine	1389.0	1.3880000000000001	1160.0	0.12300000000000001
Left-postcentral	9389.0	2.197	3795.0	0.11599999999999999
Left-posteriorcingulate	3867.0	2.8089999999999997	1265.0	0.134
Left-precentral	13294.0	2.784	4414.0	0.09699999999999999
Left-precuneus	10784.0	2.62	3841.0	0.11599999999999999
Left-rostralanteriorcingulate	3391.0	3.3160000000000003	858.0	0.13
Left-rostralmiddlefrontal	16144.0	2.457	5791.0	0.133
Left-superiorfrontal	24139.0	2.9419999999999997	7116.0	0.12300000000000001
Left-superiorparietal	14247.0	2.3040000000000003	5489.0	0.113
Left-superiortemporal	14768.0	3.053	4068.0	0.10800000000000001
Left-supramarginal	12057.0	2.74	3988.0	0.121
Left-frontalpole	1236.0	2.784	300.0	0.19
Left-temporalpole	2959.0	3.928	461.0	0.129
Left-transversetemporal	1325.0	2.95	379.0	0.105
Left-insula	6961.0	3.222	2128.0	0.113
BrainSegVolNotVent	1162558.0	1162558.0	82789.1	1162558.0
eTIV	1581417.997219	1581417.997219	1162558.0	1581417.997219
