name	volume	thickness	area	meancurv
Left-bankssts	3260.0	2.655	1237.0	0.111
Left-caudalanteriorcingulate	1789.0	2.812	608.0	0.11699999999999999
Left-caudalmiddlefrontal	7891.0	2.822	2503.0	0.121
Left-cuneus	3108.0	1.886	1563.0	0.15
Left-entorhinal	2247.0	3.272	603.0	0.105
Left-fusiform	11775.0	2.8169999999999997	3714.0	0.129
Left-inferiorparietal	15328.0	2.677	5119.0	0.124
Left-inferiortemporal	14283.0	3.154	3846.0	0.11599999999999999
Left-isthmuscingulate	4566.0	2.523	1585.0	0.124
Left-lateraloccipital	12985.0	2.12	5716.0	0.135
Left-lateralorbitofrontal	9182.0	2.7939999999999996	2920.0	0.136
Left-lingual	7137.0	1.9909999999999999	3390.0	0.13699999999999998
Left-medialorbitofrontal	5700.0	2.407	2145.0	0.124
Left-middletemporal	15458.0	3.1010000000000004	4142.0	0.125
Left-parahippocampal	2194.0	3.042	653.0	0.098
Left-paracentral	4355.0	2.5180000000000002	1592.0	0.11699999999999999
Left-parsopercularis	7023.0	2.937	2121.0	0.128
Left-parsorbitalis	2770.0	2.887	754.0	0.142
Left-parstriangularis	5924.0	2.8160000000000003	1889.0	0.12300000000000001
Left-pericalcarine	1765.0	1.446	1425.0	0.146
Left-postcentral	11486.0	2.242	4544.0	0.11900000000000001
Left-posteriorcingulate	4514.0	2.4019999999999997	1722.0	0.133
Left-precentral	15835.0	2.718	5351.0	0.10800000000000001
Left-precuneus	13036.0	2.656	4814.0	0.133
Left-rostralanteriorcingulate	3684.0	2.95	1117.0	0.121
Left-rostralmiddlefrontal	22640.0	2.515	7701.0	0.134
Left-superiorfrontal	33471.0	2.969	9742.0	0.126
Left-superiorparietal	16348.0	2.334	6353.0	0.122
Left-superiortemporal	18347.0	3.245	4795.0	0.113
Left-supramarginal	14138.0	2.657	4843.0	0.132
Left-frontalpole	1333.0	2.964	323.0	0.174
Left-temporalpole	2651.0	3.682	478.0	0.142
Left-transversetemporal	1357.0	2.616	486.0	0.13699999999999998
Left-insula	8658.0	3.281	2709.0	0.113
BrainSegVolNotVent	1385447.0	1385447.0	102500.0	1385447.0
eTIV	1895830.258259	1895830.258259	1385447.0	1895830.258259
