name	volume	thickness	area	meancurv
Left-G&S_frontomargin	2428.0	2.227	959.0	0.131
Left-G&S_occipital_inf	2584.0	2.392	966.0	0.138
Left-G&S_paracentral	3046.0	2.5869999999999997	966.0	0.111
Left-G&S_subcentral	3987.0	2.905	1186.0	0.133
Left-G&S_transv_frontopol	2053.0	2.697	562.0	0.165
Left-G&S_cingul-Ant	3902.0	2.9960000000000004	1229.0	0.12
Left-G&S_cingul-Mid-Ant	2586.0	2.9130000000000003	875.0	0.114
Left-G&S_cingul-Mid-Post	2365.0	2.676	851.0	0.115
Left-G_cingul-Post-dorsal	1561.0	2.965	408.0	0.16399999999999998
Left-G_cingul-Post-ventral	674.0	2.437	215.0	0.174
Left-G_cuneus	1748.0	1.758	917.0	0.139
Left-G_front_inf-Opercular	2874.0	3.028	701.0	0.121
Left-G_front_inf-Orbital	1212.0	3.2889999999999997	252.0	0.131
Left-G_front_inf-Triangul	1841.0	2.9130000000000003	466.0	0.12
Left-G_front_middle	9196.0	2.697	2631.0	0.14400000000000002
Left-G_front_sup	17026.0	3.262	4240.0	0.13
Left-G_Ins_lg&S_cent_ins	1507.0	3.315	402.0	0.129
Left-G_insular_short	2185.0	4.07	381.0	0.12
Left-G_occipital_middle	4700.0	2.64	1371.0	0.146
Left-G_occipital_sup	2102.0	2.197	791.0	0.121
Left-G_oc-temp_lat-fusifor	4450.0	3.182	1130.0	0.145
Left-G_oc-temp_med-Lingual	3350.0	1.676	1761.0	0.132
Left-G_oc-temp_med-Parahip	5841.0	3.32	1282.0	0.122
Left-G_orbital	5567.0	2.7769999999999997	1512.0	0.129
Left-G_pariet_inf-Angular	7777.0	2.806	2173.0	0.131
Left-G_pariet_inf-Supramar	7713.0	2.978	2074.0	0.13699999999999998
Left-G_parietal_sup	5641.0	2.591	1713.0	0.141
Left-G_postcentral	5137.0	2.378	1727.0	0.131
Left-G_precentral	6458.0	2.992	1683.0	0.109
Left-G_precuneus	6608.0	2.767	2007.0	0.141
Left-G_rectus	2143.0	2.6069999999999998	617.0	0.149
Left-G_subcallosal	1174.0	2.08	581.0	0.111
Left-G_temp_sup-G_T_transv	822.0	2.588	260.0	0.135
Left-G_temp_sup-Lateral	6061.0	3.387	1280.0	0.139
Left-G_temp_sup-Plan_polar	2179.0	4.003	422.0	0.109
Left-G_temp_sup-Plan_tempo	3085.0	2.88	1018.0	0.113
Left-G_temporal_inf	7319.0	2.943	1886.0	0.139
Left-G_temporal_middle	6955.0	3.013	1730.0	0.138
Left-Lat_Fis-ant-Horizont	434.0	2.616	185.0	0.106
Left-Lat_Fis-ant-Vertical	437.0	2.467	215.0	0.099
Left-Lat_Fis-post	1742.0	2.697	824.0	0.122
Left-Pole_occipital	2455.0	1.915	1160.0	0.14400000000000002
Left-Pole_temporal	6301.0	3.62	1149.0	0.149
Left-S_calcarine	2045.0	1.85	1296.0	0.13
Left-S_central	3354.0	1.7890000000000001	2095.0	0.105
Left-S_cingul-Marginalis	1522.0	2.266	724.0	0.09699999999999999
Left-S_circular_insula_ant	1006.0	3.2739999999999996	365.0	0.111
Left-S_circular_insula_inf	2343.0	3.112	928.0	0.091
Left-S_circular_insula_sup	2536.0	2.88	1083.0	0.095
Left-S_collat_transv_ant	2147.0	2.6689999999999996	878.0	0.10400000000000001
Left-S_collat_transv_post	586.0	2.258	329.0	0.134
Left-S_front_inf	2285.0	2.302	1072.0	0.095
Left-S_front_middle	1892.0	2.072	1002.0	0.111
Left-S_front_sup	4586.0	2.5540000000000003	1857.0	0.107
Left-S_interm_prim-Jensen	681.0	2.9160000000000004	245.0	0.141
Left-S_intrapariet&P_trans	4592.0	2.3819999999999997	2154.0	0.122
Left-S_oc_middle&Lunatus	729.0	2.13	413.0	0.133
Left-S_oc_sup&transversal	1488.0	2.233	752.0	0.114
Left-S_occipital_ant	1310.0	2.438	575.0	0.10800000000000001
Left-S_oc-temp_lat	1748.0	2.7939999999999996	618.0	0.151
Left-S_oc-temp_med&Lingual	3869.0	2.4530000000000003	1658.0	0.113
Left-S_orbital_lateral	536.0	2.535	258.0	0.142
Left-S_orbital_med-olfact	719.0	2.344	376.0	0.138
Left-S_orbital-H_Shaped	2982.0	2.485	1187.0	0.122
Left-S_parieto_occipital	2534.0	2.329	1196.0	0.124
Left-S_pericallosal	1039.0	1.771	757.0	0.13
Left-S_postcentral	4933.0	2.45	2191.0	0.11800000000000001
Left-S_precentral-inf-part	2515.0	2.6630000000000003	958.0	0.099
Left-S_precentral-sup-part	1950.0	2.559	859.0	0.08199999999999999
Left-S_suborbital	888.0	2.1069999999999998	492.0	0.107
Left-S_subparietal	1775.0	2.596	773.0	0.111
Left-S_temporal_inf	2482.0	2.6289999999999996	1091.0	0.12300000000000001
Left-S_temporal_sup	10126.0	2.489	4242.0	0.107
Left-S_temporal_transverse	678.0	2.8819999999999997	267.0	0.111
BrainSegVolNotVent	1167389.0	1167389.0	81448.4	1167389.0
eTIV	1546803.4084450002	1546803.4084450002	1167389.0	1546803.4084450002
