name	volume	thickness	area	meancurv
Left-bankssts	2497.0	2.674	986.0	0.099
Left-caudalanteriorcingulate	2927.0	3.255	843.0	0.133
Left-caudalmiddlefrontal	7916.0	2.722	2724.0	0.109
Left-cuneus	2373.0	1.56	1515.0	0.14400000000000002
Left-entorhinal	2192.0	3.9530000000000003	360.0	0.09
Left-fusiform	10618.0	3.116	3093.0	0.131
Left-inferiorparietal	13881.0	2.596	4946.0	0.12
Left-inferiortemporal	12936.0	2.9810000000000003	3657.0	0.136
Left-isthmuscingulate	2902.0	2.552	1045.0	0.13699999999999998
Left-lateraloccipital	10942.0	2.0140000000000002	5092.0	0.132
Left-lateralorbitofrontal	10822.0	3.072	3241.0	0.132
Left-lingual	6135.0	1.98	3064.0	0.135
Left-medialorbitofrontal	5657.0	2.64	1985.0	0.11800000000000001
Left-middletemporal	13460.0	3.036	3649.0	0.127
Left-parahippocampal	2084.0	2.541	734.0	0.073
Left-paracentral	3458.0	2.479	1343.0	0.095
Left-parsopercularis	4825.0	2.795	1554.0	0.111
Left-parsorbitalis	2939.0	2.907	832.0	0.13699999999999998
Left-parstriangularis	4585.0	2.827	1396.0	0.13
Left-pericalcarine	1595.0	1.38	1396.0	0.165
Left-postcentral	9415.0	2.082	4163.0	0.105
Left-posteriorcingulate	4703.0	2.8369999999999997	1540.0	0.14800000000000002
Left-precentral	14512.0	2.625	5033.0	0.10099999999999999
Left-precuneus	12134.0	2.535	4527.0	0.122
Left-rostralanteriorcingulate	3813.0	3.023	1100.0	0.12300000000000001
Left-rostralmiddlefrontal	20588.0	2.642	6811.0	0.133
Left-superiorfrontal	26529.0	2.992	7915.0	0.124
Left-superiorparietal	17713.0	2.26	7204.0	0.128
Left-superiortemporal	13791.0	3.159	3874.0	0.11
Left-supramarginal	14454.0	2.82	4782.0	0.133
Left-frontalpole	1055.0	2.8539999999999996	262.0	0.182
Left-temporalpole	2299.0	3.5439999999999996	474.0	0.12
Left-transversetemporal	1362.0	2.818	414.0	0.10400000000000001
Left-insula	8504.0	3.383	2512.0	0.11199999999999999
BrainSegVolNotVent	1291062.0	1291062.0	94057.8	1291062.0
eTIV	1760353.7853340001	1760353.7853340001	1291062.0	1760353.7853340001
