name	volume	thickness	area	meancurv
Left-bankssts	2300.0	2.7039999999999997	942.0	0.105
Left-caudalanteriorcingulate	1952.0	2.73	670.0	0.154
Left-caudalmiddlefrontal	6394.0	2.717	2165.0	0.10400000000000001
Left-cuneus	2751.0	1.84	1419.0	0.139
Left-entorhinal	1872.0	3.1430000000000002	478.0	0.10800000000000001
Left-fusiform	9101.0	2.678	2962.0	0.121
Left-inferiorparietal	11963.0	2.591	4342.0	0.11900000000000001
Left-inferiortemporal	10588.0	2.839	3164.0	0.127
Left-isthmuscingulate	2150.0	2.539	826.0	0.124
Left-lateraloccipital	12283.0	2.178	5293.0	0.134
Left-lateralorbitofrontal	7777.0	2.7260000000000004	2578.0	0.121
Left-lingual	5783.0	1.858	3024.0	0.13699999999999998
Left-medialorbitofrontal	5546.0	2.5860000000000003	1880.0	0.13
Left-middletemporal	10934.0	2.844	3209.0	0.11900000000000001
Left-parahippocampal	1829.0	3.0860000000000003	549.0	0.111
Left-paracentral	4385.0	2.7739999999999996	1497.0	0.107
Left-parsopercularis	4001.0	2.781	1239.0	0.111
Left-parsorbitalis	2606.0	2.841	698.0	0.127
Left-parstriangularis	3592.0	2.7760000000000002	1149.0	0.11699999999999999
Left-pericalcarine	1604.0	1.483	1218.0	0.11800000000000001
Left-postcentral	8002.0	2.005	3563.0	0.102
Left-posteriorcingulate	2829.0	2.583	1023.0	0.142
Left-precentral	13592.0	2.627	4719.0	0.109
Left-precuneus	9650.0	2.636	3324.0	0.126
Left-rostralanteriorcingulate	2213.0	3.033	655.0	0.129
Left-rostralmiddlefrontal	17028.0	2.487	5880.0	0.133
Left-superiorfrontal	24085.0	3.008	7043.0	0.11699999999999999
Left-superiorparietal	13339.0	2.412	5137.0	0.11800000000000001
Left-superiortemporal	11815.0	2.966	3485.0	0.1
Left-supramarginal	10994.0	2.7769999999999997	3583.0	0.135
Left-frontalpole	1089.0	2.766	266.0	0.14800000000000002
Left-temporalpole	2640.0	3.803	493.0	0.12
Left-transversetemporal	1000.0	2.623	348.0	0.113
Left-insula	6471.0	3.1310000000000002	1995.0	0.109
BrainSegVolNotVent	1098835.0	1098835.0	80806.7	1098835.0
eTIV	1531469.93419	1531469.93419	1098835.0	1531469.93419
