name	volume	thickness	area	meancurv
Left-G&S_frontomargin	1883.0	2.178	751.0	0.133
Left-G&S_occipital_inf	3344.0	2.519	1156.0	0.154
Left-G&S_paracentral	2784.0	2.324	992.0	0.106
Left-G&S_subcentral	3333.0	2.615	1046.0	0.135
Left-G&S_transv_frontopol	1887.0	2.431	571.0	0.155
Left-G&S_cingul-Ant	3717.0	2.945	1271.0	0.11699999999999999
Left-G&S_cingul-Mid-Ant	1630.0	2.859	642.0	0.092
Left-G&S_cingul-Mid-Post	2203.0	2.5639999999999996	881.0	0.115
Left-G_cingul-Post-dorsal	1127.0	3.28	305.0	0.147
Left-G_cingul-Post-ventral	632.0	2.6039999999999996	211.0	0.106
Left-G_cuneus	3571.0	1.659	2023.0	0.15
Left-G_front_inf-Opercular	3386.0	2.859	907.0	0.11800000000000001
Left-G_front_inf-Orbital	1016.0	3.19	211.0	0.147
Left-G_front_inf-Triangul	1775.0	2.7230000000000003	523.0	0.133
Left-G_front_middle	10910.0	2.6839999999999997	3134.0	0.149
Left-G_front_sup	18993.0	2.904	5080.0	0.132
Left-G_Ins_lg&S_cent_ins	1382.0	3.299	415.0	0.126
Left-G_insular_short	2367.0	3.594	437.0	0.11599999999999999
Left-G_occipital_middle	4545.0	2.4090000000000003	1523.0	0.142
Left-G_occipital_sup	2832.0	2.042	1209.0	0.14300000000000002
Left-G_oc-temp_lat-fusifor	4181.0	2.8569999999999998	1178.0	0.14800000000000002
Left-G_oc-temp_med-Lingual	4596.0	1.7830000000000001	2299.0	0.141
Left-G_oc-temp_med-Parahip	3791.0	3.153	956.0	0.109
Left-G_orbital	5138.0	2.553	1491.0	0.133
Left-G_pariet_inf-Angular	5334.0	2.6039999999999996	1680.0	0.129
Left-G_pariet_inf-Supramar	6141.0	2.735	1793.0	0.129
Left-G_parietal_sup	5665.0	2.279	1972.0	0.126
Left-G_postcentral	3645.0	2.0869999999999997	1432.0	0.105
Left-G_precentral	6304.0	2.9610000000000003	1672.0	0.109
Left-G_precuneus	4585.0	2.325	1546.0	0.122
Left-G_rectus	2674.0	2.44	798.0	0.14800000000000002
Left-G_subcallosal	1145.0	2.241	540.0	0.126
Left-G_temp_sup-G_T_transv	876.0	2.6239999999999997	263.0	0.111
Left-G_temp_sup-Lateral	5102.0	2.972	1193.0	0.142
Left-G_temp_sup-Plan_polar	2297.0	3.238	588.0	0.094
Left-G_temp_sup-Plan_tempo	1678.0	2.727	584.0	0.11
Left-G_temporal_inf	5829.0	2.75	1624.0	0.14
Left-G_temporal_middle	6919.0	3.096	1645.0	0.145
Left-Lat_Fis-ant-Horizont	328.0	2.6289999999999996	135.0	0.11199999999999999
Left-Lat_Fis-ant-Vertical	389.0	2.708	164.0	0.156
Left-Lat_Fis-post	1479.0	2.492	743.0	0.109
Left-Pole_occipital	2964.0	1.704	1624.0	0.14300000000000002
Left-Pole_temporal	6146.0	3.252	1257.0	0.142
Left-S_calcarine	2578.0	1.795	1709.0	0.146
Left-S_central	3657.0	1.879	2202.0	0.111
Left-S_cingul-Marginalis	1617.0	2.248	790.0	0.10099999999999999
Left-S_circular_insula_ant	655.0	3.173	269.0	0.11199999999999999
Left-S_circular_insula_inf	2080.0	2.675	924.0	0.094
Left-S_circular_insula_sup	2170.0	2.6069999999999998	1041.0	0.096
Left-S_collat_transv_ant	1667.0	2.295	768.0	0.08900000000000001
Left-S_collat_transv_post	861.0	2.255	491.0	0.142
Left-S_front_inf	3514.0	2.351	1535.0	0.11900000000000001
Left-S_front_middle	1625.0	2.117	883.0	0.122
Left-S_front_sup	3812.0	2.401	1729.0	0.099
Left-S_interm_prim-Jensen	237.0	2.9210000000000003	105.0	0.16399999999999998
Left-S_intrapariet&P_trans	4458.0	2.023	2297.0	0.105
Left-S_oc_middle&Lunatus	1163.0	1.8430000000000002	724.0	0.134
Left-S_oc_sup&transversal	1894.0	1.966	1052.0	0.128
Left-S_occipital_ant	1452.0	2.211	706.0	0.151
Left-S_oc-temp_lat	1287.0	2.572	503.0	0.12300000000000001
Left-S_oc-temp_med&Lingual	2683.0	2.3890000000000002	1222.0	0.11800000000000001
Left-S_orbital_lateral	474.0	2.314	246.0	0.11199999999999999
Left-S_orbital_med-olfact	1094.0	2.4219999999999997	556.0	0.113
Left-S_orbital-H_Shaped	2333.0	2.6630000000000003	880.0	0.121
Left-S_parieto_occipital	3427.0	2.235	1704.0	0.14400000000000002
Left-S_pericallosal	688.0	2.605	312.0	0.11
Left-S_postcentral	3873.0	1.9980000000000002	2092.0	0.105
Left-S_precentral-inf-part	3295.0	2.536	1423.0	0.102
Left-S_precentral-sup-part	1945.0	2.511	869.0	0.106
Left-S_suborbital	971.0	2.5789999999999997	425.0	0.105
Left-S_subparietal	1107.0	2.331	511.0	0.11
Left-S_temporal_inf	2670.0	2.437	1268.0	0.11599999999999999
Left-S_temporal_sup	8625.0	2.46	3665.0	0.11599999999999999
Left-S_temporal_transverse	461.0	2.763	214.0	0.11800000000000001
BrainSegVolNotVent	1100442.0	1100442.0	83580.4	1100442.0
eTIV	1567558.940561	1567558.940561	1100442.0	1567558.940561
