name	intensity-avg	volume
Left-wm-bankssts	101.9622	2614.1
Left-wm-caudalanteriorcingulate	98.977	3497.9
Left-wm-caudalmiddlefrontal	99.4479	7857.8
Left-wm-cuneus	98.5448	3291.1
Left-wm-entorhinal	90.8413	1023.9
Left-wm-fusiform	94.2724	7068.8
Left-wm-inferiorparietal	100.4889	9113.4
Left-wm-inferiortemporal	97.4473	7228.4
Left-wm-isthmuscingulate	97.7931	3541.9
Left-wm-lateraloccipital	97.382	10993.0
Left-wm-lateralorbitofrontal	96.5045	7522.4
Left-wm-lingual	92.4478	5756.6
Left-wm-medialorbitofrontal	96.4058	4290.6
Left-wm-middletemporal	98.7325	6166.4
Left-wm-parahippocampal	91.8451	1569.4
Left-wm-paracentral	97.9678	3694.0
Left-wm-parsopercularis	101.2145	3741.7
Left-wm-parsorbitalis	99.0794	1154.7
Left-wm-parstriangularis	101.0762	3634.5
Left-wm-pericalcarine	95.0252	4306.8
Left-wm-postcentral	99.5525	8295.5
Left-wm-posteriorcingulate	99.1713	5492.7
Left-wm-precentral	99.4747	13472.6
Left-wm-precuneus	97.4415	8439.1
Left-wm-rostralanteriorcingulate	98.0034	2352.3
Left-wm-rostralmiddlefrontal	100.3348	12533.0
Left-wm-superiorfrontal	99.0042	17334.9
Left-wm-superiorparietal	98.9745	12751.5
Left-wm-superiortemporal	98.84100000000001	7770.7
Left-wm-supramarginal	101.7981	9553.7
Left-wm-frontalpole	98.5534	266.9
Left-wm-temporalpole	90.2168	727.9
Left-wm-transversetemporal	98.5119	867.8
Left-wm-insula	93.57600000000001	9627.2
Right-wm-bankssts	100.02600000000001	2638.6
Right-wm-caudalanteriorcingulate	97.7319	3567.5
Right-wm-caudalmiddlefrontal	99.8639	6058.5
Right-wm-cuneus	99.0079	3175.2
Right-wm-entorhinal	88.2716	813.7
Right-wm-fusiform	94.0803	7253.6
Right-wm-inferiorparietal	101.1596	10137.5
Right-wm-inferiortemporal	95.2939	5394.5
Right-wm-isthmuscingulate	98.6315	3138.2
Right-wm-lateraloccipital	98.9697	12360.6
Right-wm-lateralorbitofrontal	95.8107	7849.6
Right-wm-lingual	93.6138	5944.1
Right-wm-medialorbitofrontal	97.1047	3730.2
Right-wm-middletemporal	98.1972	7429.6
Right-wm-parahippocampal	91.1156	1769.2
Right-wm-paracentral	98.2671	4510.6
Right-wm-parsopercularis	100.9204	3710.5
Right-wm-parsorbitalis	98.4933	1555.7
Right-wm-parstriangularis	101.9231	3938.0
Right-wm-pericalcarine	95.7495	3688.5
Right-wm-postcentral	99.2953	8605.1
Right-wm-posteriorcingulate	99.2705	4679.9
Right-wm-precentral	99.4863	14180.2
Right-wm-precuneus	98.0688	10171.8
Right-wm-rostralanteriorcingulate	96.896	1707.7
Right-wm-rostralmiddlefrontal	99.8188	13745.8
Right-wm-superiorfrontal	99.2871	17310.8
Right-wm-superiorparietal	99.1522	10991.3
Right-wm-superiortemporal	98.1435	6803.8
Right-wm-supramarginal	102.5359	9025.9
Right-wm-frontalpole	95.45299999999999	350.4
Right-wm-temporalpole	89.831	756.4
Right-wm-transversetemporal	95.8804	448.0
Right-wm-insula	93.6341	9387.7
Left-UnsegmentedWhiteMatter	97.5697	28539.5
Right-UnsegmentedWhiteMatter	97.9152	29080.3
