name	volume	thickness	area	meancurv
Left-G&S_frontomargin	2478.0	2.4130000000000003	852.0	0.163
Left-G&S_occipital_inf	3962.0	2.467	1444.0	0.132
Left-G&S_paracentral	3106.0	2.775	867.0	0.105
Left-G&S_subcentral	3479.0	2.795	1026.0	0.133
Left-G&S_transv_frontopol	2021.0	2.972	478.0	0.17600000000000002
Left-G&S_cingul-Ant	4739.0	2.925	1455.0	0.126
Left-G&S_cingul-Mid-Ant	2891.0	2.928	942.0	0.127
Left-G&S_cingul-Mid-Post	2520.0	2.7889999999999997	859.0	0.127
Left-G_cingul-Post-dorsal	1877.0	3.091	452.0	0.16399999999999998
Left-G_cingul-Post-ventral	411.0	2.248	166.0	0.13699999999999998
Left-G_cuneus	2074.0	1.714	1169.0	0.163
Left-G_front_inf-Opercular	4152.0	2.806	1176.0	0.13
Left-G_front_inf-Orbital	1213.0	3.052	259.0	0.14400000000000002
Left-G_front_inf-Triangul	2720.0	2.793	741.0	0.15
Left-G_front_middle	11346.0	2.603	3272.0	0.14400000000000002
Left-G_front_sup	20493.0	3.054	5222.0	0.13699999999999998
Left-G_Ins_lg&S_cent_ins	1316.0	3.398	366.0	0.11699999999999999
Left-G_insular_short	2274.0	3.9160000000000004	389.0	0.12300000000000001
Left-G_occipital_middle	4677.0	2.654	1305.0	0.134
Left-G_occipital_sup	1564.0	2.045	661.0	0.131
Left-G_oc-temp_lat-fusifor	4032.0	2.635	1292.0	0.131
Left-G_oc-temp_med-Lingual	4146.0	1.824	2052.0	0.151
Left-G_oc-temp_med-Parahip	5132.0	3.31	1211.0	0.13
Left-G_orbital	6092.0	2.541	1758.0	0.138
Left-G_pariet_inf-Angular	6417.0	2.95	1697.0	0.14
Left-G_pariet_inf-Supramar	7657.0	2.6519999999999997	2308.0	0.139
Left-G_parietal_sup	6264.0	2.439	2004.0	0.134
Left-G_postcentral	3318.0	2.254	1142.0	0.11199999999999999
Left-G_precentral	6014.0	2.964	1562.0	0.111
Left-G_precuneus	6097.0	2.779	1740.0	0.127
Left-G_rectus	2755.0	2.7710000000000004	753.0	0.149
Left-G_subcallosal	1679.0	2.895	558.0	0.102
Left-G_temp_sup-G_T_transv	883.0	2.53	257.0	0.129
Left-G_temp_sup-Lateral	5389.0	3.108	1209.0	0.122
Left-G_temp_sup-Plan_polar	2417.0	3.821	542.0	0.07
Left-G_temp_sup-Plan_tempo	2236.0	2.582	801.0	0.11
Left-G_temporal_inf	5349.0	2.8710000000000004	1330.0	0.138
Left-G_temporal_middle	7094.0	2.9189999999999996	1715.0	0.152
Left-Lat_Fis-ant-Horizont	454.0	2.2159999999999997	225.0	0.081
Left-Lat_Fis-ant-Vertical	391.0	2.737	167.0	0.115
Left-Lat_Fis-post	1629.0	2.6010000000000004	810.0	0.126
Left-Pole_occipital	2372.0	1.571	1492.0	0.14800000000000002
Left-Pole_temporal	5621.0	3.25	1195.0	0.16
Left-S_calcarine	2457.0	1.68	1713.0	0.153
Left-S_central	3300.0	1.983	1876.0	0.1
Left-S_cingul-Marginalis	1645.0	2.539	726.0	0.10300000000000001
Left-S_circular_insula_ant	849.0	2.943	334.0	0.10400000000000001
Left-S_circular_insula_inf	2152.0	2.845	867.0	0.09
Left-S_circular_insula_sup	2702.0	2.7319999999999998	1188.0	0.105
Left-S_collat_transv_ant	2153.0	2.545	926.0	0.10099999999999999
Left-S_collat_transv_post	462.0	2.1069999999999998	247.0	0.171
Left-S_front_inf	3374.0	2.209	1674.0	0.113
Left-S_front_middle	2432.0	2.133	1088.0	0.138
Left-S_front_sup	5028.0	2.424	2183.0	0.10300000000000001
Left-S_interm_prim-Jensen	444.0	2.356	216.0	0.139
Left-S_intrapariet&P_trans	4259.0	2.202	2129.0	0.102
Left-S_oc_middle&Lunatus	1561.0	2.057	877.0	0.126
Left-S_oc_sup&transversal	1326.0	2.045	717.0	0.1
Left-S_occipital_ant	893.0	2.116	507.0	0.13
Left-S_oc-temp_lat	1710.0	2.699	542.0	0.106
Left-S_oc-temp_med&Lingual	3678.0	2.53	1479.0	0.11199999999999999
Left-S_orbital_lateral	616.0	2.064	265.0	0.129
Left-S_orbital_med-olfact	1033.0	2.17	564.0	0.11
Left-S_orbital-H_Shaped	2728.0	2.546	1077.0	0.128
Left-S_parieto_occipital	2670.0	2.1919999999999997	1329.0	0.115
Left-S_pericallosal	1145.0	2.387	723.0	0.14
Left-S_postcentral	3518.0	2.101	1837.0	0.11900000000000001
Left-S_precentral-inf-part	3341.0	2.469	1366.0	0.10300000000000001
Left-S_precentral-sup-part	2037.0	2.3930000000000002	912.0	0.10800000000000001
Left-S_suborbital	983.0	2.677	415.0	0.111
Left-S_subparietal	1722.0	2.602	775.0	0.10800000000000001
Left-S_temporal_inf	2622.0	2.5269999999999997	1181.0	0.122
Left-S_temporal_sup	9163.0	2.455	3884.0	0.1
Left-S_temporal_transverse	642.0	2.633	283.0	0.121
BrainSegVolNotVent	1126017.0	1126017.0	84820.3	1126017.0
eTIV	1198309.741798	1198309.741798	1126017.0	1198309.741798
