name	volume	thickness	area	meancurv
Left-G&S_frontomargin	1890.0	2.611	699.0	0.138
Left-G&S_occipital_inf	2816.0	2.186	1188.0	0.128
Left-G&S_paracentral	2527.0	2.2969999999999997	957.0	0.111
Left-G&S_subcentral	3400.0	2.7030000000000003	1081.0	0.129
Left-G&S_transv_frontopol	2109.0	2.875	585.0	0.174
Left-G&S_cingul-Ant	4620.0	2.9130000000000003	1523.0	0.122
Left-G&S_cingul-Mid-Ant	3243.0	2.8280000000000003	1173.0	0.121
Left-G&S_cingul-Mid-Post	2711.0	2.688	1034.0	0.11800000000000001
Left-G_cingul-Post-dorsal	1724.0	2.97	456.0	0.16399999999999998
Left-G_cingul-Post-ventral	940.0	2.9189999999999996	259.0	0.128
Left-G_cuneus	3014.0	1.8359999999999999	1462.0	0.135
Left-G_front_inf-Opercular	3322.0	2.752	968.0	0.131
Left-G_front_inf-Orbital	1039.0	2.8360000000000003	268.0	0.155
Left-G_front_inf-Triangul	1730.0	2.511	508.0	0.11900000000000001
Left-G_front_middle	10389.0	2.6830000000000003	3034.0	0.14400000000000002
Left-G_front_sup	19738.0	2.988	5454.0	0.131
Left-G_Ins_lg&S_cent_ins	1494.0	3.0810000000000004	474.0	0.139
Left-G_insular_short	2481.0	3.574	526.0	0.11900000000000001
Left-G_occipital_middle	3800.0	2.401	1338.0	0.134
Left-G_occipital_sup	1630.0	1.835	852.0	0.141
Left-G_oc-temp_lat-fusifor	4883.0	2.8310000000000004	1368.0	0.14
Left-G_oc-temp_med-Lingual	4677.0	1.825	2322.0	0.16
Left-G_oc-temp_med-Parahip	2960.0	3.344	700.0	0.10400000000000001
Left-G_orbital	5950.0	2.85	1659.0	0.13699999999999998
Left-G_pariet_inf-Angular	4816.0	2.813	1321.0	0.131
Left-G_pariet_inf-Supramar	5569.0	2.8160000000000003	1674.0	0.14400000000000002
Left-G_parietal_sup	4357.0	2.254	1595.0	0.109
Left-G_postcentral	4389.0	2.3819999999999997	1501.0	0.124
Left-G_precentral	6217.0	2.9010000000000002	1652.0	0.102
Left-G_precuneus	4294.0	2.501	1395.0	0.14
Left-G_rectus	2230.0	2.451	694.0	0.15
Left-G_subcallosal	939.0	1.882	519.0	0.146
Left-G_temp_sup-G_T_transv	1281.0	2.34	501.0	0.13
Left-G_temp_sup-Lateral	6547.0	3.1	1612.0	0.133
Left-G_temp_sup-Plan_polar	1941.0	3.596	489.0	0.079
Left-G_temp_sup-Plan_tempo	1825.0	2.515	667.0	0.099
Left-G_temporal_inf	5338.0	2.9139999999999997	1396.0	0.147
Left-G_temporal_middle	8295.0	3.1710000000000003	1998.0	0.147
Left-Lat_Fis-ant-Horizont	521.0	2.699	211.0	0.121
Left-Lat_Fis-ant-Vertical	547.0	2.4	236.0	0.122
Left-Lat_Fis-post	1470.0	2.541	760.0	0.115
Left-Pole_occipital	2260.0	1.57	1428.0	0.14
Left-Pole_temporal	4717.0	3.0069999999999997	1123.0	0.127
Left-S_calcarine	2878.0	1.7169999999999999	1952.0	0.132
Left-S_central	3540.0	1.929	2044.0	0.094
Left-S_cingul-Marginalis	1493.0	2.383	700.0	0.111
Left-S_circular_insula_ant	1036.0	2.928	461.0	0.11800000000000001
Left-S_circular_insula_inf	2286.0	2.8739999999999997	959.0	0.096
Left-S_circular_insula_sup	2907.0	2.745	1314.0	0.102
Left-S_collat_transv_ant	1101.0	2.824	469.0	0.111
Left-S_collat_transv_post	581.0	1.931	359.0	0.11900000000000001
Left-S_front_inf	2987.0	2.286	1464.0	0.109
Left-S_front_middle	1801.0	2.219	946.0	0.124
Left-S_front_sup	5338.0	2.5610000000000004	2246.0	0.113
Left-S_interm_prim-Jensen	368.0	2.762	152.0	0.153
Left-S_intrapariet&P_trans	3239.0	2.29	1641.0	0.11
Left-S_oc_middle&Lunatus	991.0	2.155	479.0	0.126
Left-S_oc_sup&transversal	1647.0	2.129	872.0	0.133
Left-S_occipital_ant	1372.0	2.398	625.0	0.12
Left-S_oc-temp_lat	1516.0	2.714	672.0	0.115
Left-S_oc-temp_med&Lingual	2913.0	2.556	1339.0	0.121
Left-S_orbital_lateral	462.0	2.0980000000000003	247.0	0.1
Left-S_orbital_med-olfact	1084.0	2.267	602.0	0.131
Left-S_orbital-H_Shaped	2581.0	2.654	977.0	0.125
Left-S_parieto_occipital	2500.0	2.134	1311.0	0.11599999999999999
Left-S_pericallosal	1211.0	1.911	817.0	0.13699999999999998
Left-S_postcentral	3571.0	2.373	1719.0	0.11800000000000001
Left-S_precentral-inf-part	2526.0	2.54	1117.0	0.124
Left-S_precentral-sup-part	1679.0	2.517	790.0	0.09699999999999999
Left-S_suborbital	936.0	2.673	429.0	0.145
Left-S_subparietal	1448.0	2.519	619.0	0.14300000000000002
Left-S_temporal_inf	2529.0	2.733	1099.0	0.126
Left-S_temporal_sup	8668.0	2.5789999999999997	3688.0	0.109
Left-S_temporal_transverse	342.0	2.18	170.0	0.125
BrainSegVolNotVent	1150627.0	1150627.0	82942.3	1150627.0
eTIV	1350866.568434	1350866.568434	1150627.0	1350866.568434
